Month,Affiliate,Hits,Uniques,Installs,Registrations,FTD,PNL,In-Out,Our Profit,Aff Profit,ROI,ROAS,Clicks,Deposit count,Deposit sum
2024-12,438482,19,7,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438476,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438460,105,84,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438407,197,110,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438396,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438325,48,19,0,6,2,258.15,259.85,134.24,123.91,209.7,208.33,0,5,289.46
2024-12,438296,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438292,131,128,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438214,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438204,347,243,0,24,1,0.97,9.92,0.5,0.46,2131.21,208.33,0,1,9.92
2024-12,438178,42,32,0,2,1,16.34,16.51,8.5,7.84,210.49,208.33,0,2,26.38
2024-12,438160,5,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438131,98,57,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438121,5,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438100,594,549,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438090,66,41,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438076,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438075,8,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438065,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438061,114,58,0,9,1,3.36,9.85,1.09,2.26,434.98,148.32,0,1,9.86
2024-12,438056,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438054,391,183,0,31,3,-18.58,2.26,-26.02,7.44,30.46,-249.64,0,5,206.12
2024-12,438053,341,125,0,21,6,63.14,341.54,27.53,35.6,959.22,177.33,0,10,357.68
2024-12,438051,110,74,0,15,2,40.35,42.12,20.31,20.04,210.14,201.35,0,7,84.18
2024-12,438049,10,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438048,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438045,12,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438042,30,21,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438030,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,438020,1,1,0,1,1,-73.69,-73.52,-73.69,0.0,0.0,0.0,0,1,81.51
2024-12,438016,14,7,0,3,2,-56.31,-54.11,-64.43,8.11,-666.64,-693.86,0,3,29.85
2024-12,438009,2,2,0,1,1,41.56,41.6,21.61,19.95,208.49,208.33,0,1,41.6
2024-12,438008,12,8,0,7,5,-57.27,288.76,-108.48,51.2,563.91,-111.85,0,6,288.76
2024-12,437993,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437992,7,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437991,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437972,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437934,88,41,0,9,4,114.39,126.29,57.25,57.13,221.03,200.21,0,7,151.69
2024-12,437892,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437887,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437874,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437844,65,9,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437841,68,39,0,9,1,5.08,9.85,2.64,2.43,404.28,208.33,0,1,9.86
2024-12,437832,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437830,23,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437827,28,19,0,4,1,14.55,14.84,7.56,6.98,212.61,208.33,0,1,14.85
2024-12,437813,35,18,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437805,49,29,0,4,1,9.69,9.68,5.03,4.65,208.17,208.33,0,1,9.68
2024-12,437804,4,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437803,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437780,8,8,0,3,1,20.0,20.0,10.4,9.6,208.33,208.33,0,1,20.0
2024-12,437775,615,289,0,47,6,-296.07,-77.57,-320.11,24.04,-322.7,-1231.56,0,11,160.36
2024-12,437774,4,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437752,4,3,0,1,1,-1.69,162.51,-4.79,3.1,5238.97,-54.72,0,1,162.51
2024-12,437701,26,21,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437661,28,11,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437659,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437658,24,15,0,3,1,8.16,29.29,-1.9,10.06,291.03,81.08,0,3,29.3
2024-12,437543,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437488,67,42,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437487,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437469,17,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437467,11,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437466,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437369,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437366,624,291,0,72,23,2031.58,2378.48,936.33,1095.24,217.16,185.49,0,83,4916.91
2024-12,437362,93,44,0,4,1,29.28,29.27,15.22,14.05,208.27,208.33,0,1,29.28
2024-12,437361,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437323,21,19,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437316,13,10,0,4,1,-48.85,-21.21,-48.85,0.0,0.0,0.0,0,3,86.88
2024-12,437311,16,14,0,2,1,10.65,11.27,5.53,5.11,220.43,208.33,0,3,31.12
2024-12,437310,3,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437307,2,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437292,12,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437291,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437288,117,41,0,5,1,-26.65,10.48,-26.65,0.0,0.0,0.0,0,1,10.49
2024-12,437285,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437281,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437280,66,17,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437278,5,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437276,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437273,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437272,24,15,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437269,43,18,0,9,1,1.22,9.85,0.28,0.93,1058.62,131.01,0,1,9.86
2024-12,437267,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437259,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437218,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437213,9,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437147,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437082,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,437044,10,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,436946,122,63,0,5,2,80.74,82.2,41.98,38.75,212.08,208.33,0,7,82.2
2024-12,436936,15,13,0,1,1,9.86,9.86,5.13,4.73,208.33,208.33,0,1,9.87
2024-12,436918,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,436805,51,33,0,9,2,-53.35,-9.08,-58.09,4.73,-192.0,-1127.42,0,4,50.38
2024-12,436790,87,68,0,17,7,552.93,664.07,241.04,311.89,212.92,177.28,0,30,1104.39
2024-12,436594,368,110,0,11,3,281.5,278.2,140.93,140.56,197.92,200.27,0,11,371.83
2024-12,436593,457,255,0,77,22,1451.63,1685.41,612.95,838.68,200.96,173.09,0,48,1912.14
2024-12,436446,214,88,0,30,2,18.42,29.11,9.57,8.84,329.33,208.33,0,6,57.7
2024-12,436395,18,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,436280,52,40,0,6,1,2.6,13.14,0.48,2.11,620.78,122.83,0,3,29.87
2024-12,436257,3091,1676,0,553,46,894.21,1070.73,449.08,445.13,240.54,200.89,0,81,1680.58
2024-12,436187,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,436158,9,4,0,2,1,7.71,10.0,4.0,3.7,270.35,208.33,0,5,49.65
2024-12,436111,15,3,0,2,1,-56.72,-50.82,-84.37,27.65,-183.77,-205.1,0,1,330.15
2024-12,436102,813,404,0,93,10,849.61,550.01,448.44,401.16,137.11,211.79,0,43,1340.94
2024-12,436092,9,8,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,436032,35,22,0,5,1,9.14,9.53,4.75,4.38,217.44,208.33,0,1,9.54
2024-12,435754,24,12,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435750,12,12,0,2,2,67.07,99.96,34.88,32.19,310.49,208.33,0,4,99.97
2024-12,435721,9,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435702,6,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435541,408,213,0,35,19,-781.16,130.2,-1537.7,756.54,17.21,-103.25,0,96,3047.46
2024-12,435438,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435292,0,0,0,0,1,39.99,40.0,20.8,19.19,208.33,208.33,0,1,40.0
2024-12,435185,11177,5138,0,1021,236,19867.86,20846.09,6707.52,13160.33,158.4,150.97,0,1184,41908.04
2024-12,435162,3118,2545,0,372,34,-17.29,652.61,-394.95,377.65,172.81,-4.58,0,103,1969.73
2024-12,435053,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435049,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,435009,150,131,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434900,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434887,227,115,0,27,7,-10.62,60.58,-20.9,10.27,589.48,-103.38,0,7,75.65
2024-12,434716,497,283,0,94,5,52.9,54.1,27.5,25.39,213.07,208.33,0,5,54.11
2024-12,434668,253,189,0,71,1,9.58,10.04,4.98,4.59,218.47,208.33,0,1,10.05
2024-12,434554,16,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434551,29,25,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434548,50,30,0,4,1,0.06,0.0,0.06,0.0,-258.65,2537.32,0,1,9.92
2024-12,434512,19,17,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434447,87,50,0,9,3,34.28,42.56,18.29,15.99,266.07,214.37,0,3,42.56
2024-12,434425,0,0,0,0,1,-2.69,-1.5,-3.62,0.93,-161.11,-288.87,0,3,39.69
2024-12,434391,134,85,0,17,4,516.11,521.87,268.38,247.73,210.66,208.33,0,18,782.71
2024-12,434265,18,8,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,434147,23,23,0,0,0,-33.94,-34.57,-33.94,0.0,0.0,0.0,0,1,83.42
2024-12,434122,1269,804,0,100,10,355.45,564.62,169.69,185.76,303.94,191.35,0,20,702.62
2024-12,433962,9,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433957,3360,1997,0,353,61,5992.7,7103.36,2654.78,3337.91,212.81,179.53,0,297,13261.95
2024-12,433690,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433689,12,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433639,45,22,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433625,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433622,18,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433553,417,253,0,56,18,610.63,872.89,216.41,394.21,221.42,154.9,0,89,2969.69
2024-12,433503,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433486,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433484,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433483,14,9,0,1,1,9.73,9.85,5.05,4.67,211.07,208.33,0,1,9.86
2024-12,433466,13,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433461,56,35,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433454,29,15,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433443,29,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433439,20,8,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433437,23,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433422,33,21,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433374,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433370,478,219,0,46,14,318.35,315.79,141.8,176.55,178.87,180.32,0,28,517.94
2024-12,433367,103,80,0,4,0,50.27,62.9,26.14,24.13,260.64,208.33,0,3,62.9
2024-12,433358,40,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433352,30,19,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433314,180,108,0,18,8,188.58,225.05,95.85,92.72,242.72,203.38,0,15,241.3
2024-12,433223,2297,1456,0,392,2,15.37,16.1,7.99,7.37,218.36,208.33,0,2,25.82
2024-12,433215,574,295,0,48,23,637.75,881.37,-36.37,674.12,130.74,94.6,0,91,2224.02
2024-12,433151,2758,1698,0,164,35,2703.25,3280.28,1102.95,1600.3,204.98,168.92,0,146,6462.65
2024-12,433037,46,28,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,433018,2164,958,0,159,57,3904.47,3694.36,1703.15,2201.31,167.83,177.37,0,280,6842.92
2024-12,432988,4398,2456,0,288,89,12262.47,12481.67,5840.68,6421.79,194.36,190.95,0,589,20372.04
2024-12,432983,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432905,132,50,0,6,2,941.53,967.51,485.19,456.33,212.02,206.33,0,111,1667.5
2024-12,432812,4633,2020,0,768,268,3248.29,4606.5,1486.18,1762.1,261.42,184.34,0,418,6306.47
2024-12,432804,68,47,0,5,1,20.0,19.92,10.4,9.6,207.49,208.33,0,2,19.92
2024-12,432718,15,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432694,84,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432693,4093,1753,0,133,18,612.91,619.03,316.05,296.86,208.53,206.47,0,32,1029.44
2024-12,432678,580,332,0,94,22,339.38,445.56,152.02,187.35,237.81,181.14,0,39,497.16
2024-12,432640,98,62,0,10,3,176.53,183.41,91.79,84.73,216.45,208.33,0,7,183.41
2024-12,432582,448,190,0,49,11,327.08,531.59,150.91,176.16,301.76,185.67,0,23,611.66
2024-12,432573,216,173,0,20,4,86.5,12.14,44.96,41.53,29.24,208.25,0,7,99.13
2024-12,432561,5,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432558,47,34,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432509,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432498,24,12,0,3,3,122.93,101.35,59.96,62.97,160.96,195.23,0,12,124.46
2024-12,432334,28,18,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432325,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432291,35,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432254,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,432198,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,431998,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,431772,0,0,0,0,1,-3.04,-2.77,-3.04,0.0,0.0,0.0,0,1,10.01
2024-12,431697,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,431397,20641,9531,0,2345,267,8658.25,16591.49,2050.2,6608.04,251.08,131.03,0,828,27492.74
2024-12,431316,5,5,0,1,1,65.3,65.26,33.95,31.34,208.2,208.33,0,10,98.6
2024-12,431108,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2024-12,431049,174,130,0,5,1,9.91,9.7,5.15,4.75,204.06,208.33,0,1,9.71
2024-12,430953,348,199,0,32,3,22.47,37.32,11.68,10.78,345.96,208.33,0,4,53.84
2024-12,428390,44,35,0,4,1,-416.51,-347.59,-465.74,49.23,-706.02,-845.99,0,19,441.65
2024-12,428373,67,48,0,8,2,208.58,239.93,46.7,161.88,148.22,128.85,0,23,762.91
2024-12,428363,177,75,0,9,3,34.82,48.84,14.18,20.64,236.63,168.73,0,7,68.66
2024-12,426956,17045,9433,0,1734,384,39156.66,43932.5,17050.27,22106.38,198.73,177.13,0,2294,96903.98
2025-01,745588,10,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745545,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745475,8,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745403,7,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745324,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745155,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745138,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,745132,13,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744958,3,0,0,2,1,109.94,109.98,57.16,52.77,208.42,208.33,0,1,109.98
2025-01,744789,16,10,0,4,3,12.75,84.03,6.63,6.12,1372.86,208.33,0,3,84.04
2025-01,744781,2,2,0,1,1,-495.38,-496.34,-495.38,0.0,0.0,0.0,0,1,110.19
2025-01,744719,9,6,0,2,1,51.21,51.22,26.62,24.58,208.38,208.33,0,1,51.22
2025-01,744631,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744518,4,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744493,37,25,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744474,308,224,0,74,1,8.71,10.21,4.52,4.18,244.23,208.33,0,1,10.21
2025-01,744423,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744420,6,2,0,1,1,20.48,20.48,10.65,9.83,208.33,208.33,0,2,20.48
2025-01,744408,18,13,0,5,2,20.05,20.13,20.05,0.0,0.0,0.0,0,2,20.13
2025-01,744405,34,25,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744281,13,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,744158,2,2,0,1,1,107.04,107.08,55.66,51.37,208.43,208.33,0,1,107.09
2025-01,744074,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743915,18,15,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743804,8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743797,3,2,0,1,1,543.05,545.44,282.38,260.66,209.25,208.33,0,4,555.58
2025-01,743703,39,16,0,4,1,17.06,17.06,8.87,8.18,208.44,208.33,0,1,17.07
2025-01,743644,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743616,5,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743582,4,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743515,6,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743490,4,3,0,2,1,107.11,105.38,55.69,51.41,204.98,208.33,0,1,105.39
2025-01,743487,2,2,0,1,1,-168.24,-164.94,-168.24,0.0,0.0,0.0,0,1,168.3
2025-01,743474,7,5,0,5,5,174.12,444.25,0.51,173.61,255.89,100.3,0,7,488.22
2025-01,743444,1,1,0,1,1,100.0,100.0,52.0,48.0,208.33,208.33,0,1,100.0
2025-01,743365,20,11,0,4,2,97.96,1132.44,50.94,47.02,2408.14,208.33,0,3,1132.44
2025-01,743311,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743290,25,13,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743265,252,136,0,35,17,189.88,304.4,67.72,122.16,249.19,155.44,0,22,488.28
2025-01,743117,1,1,0,1,1,-90.0,-90.0,-90.0,0.0,0.0,0.0,0,1,100.0
2025-01,743073,4,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,743066,20,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742979,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742960,5,5,0,2,2,100.89,101.24,52.46,48.42,209.07,208.33,0,3,101.25
2025-01,742940,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742919,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742893,3,2,0,1,1,-94.24,-94.21,-94.24,0.0,0.0,0.0,0,1,112.7
2025-01,742890,2,1,0,1,1,-108.97,-106.56,-108.97,0.0,0.0,0.0,0,1,110.51
2025-01,742862,145,98,0,11,1,57.49,66.25,29.89,27.59,240.06,208.33,0,7,104.67
2025-01,742828,6,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742812,116,74,0,13,5,181.4,253.32,99.18,82.21,308.1,220.63,0,12,337.86
2025-01,742761,199,83,0,21,3,18.8,37.13,9.77,9.02,411.47,208.33,0,3,37.13
2025-01,742722,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742712,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742677,2,2,0,1,1,9.84,9.84,5.11,4.72,208.41,208.33,0,1,9.84
2025-01,742656,154,98,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742625,768,403,0,96,38,1024.0,1573.42,333.4,690.59,227.84,148.28,0,107,2513.28
2025-01,742580,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742549,3,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742530,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742527,15,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742495,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742481,4,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742465,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742454,3,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742336,111,44,0,11,4,69.14,115.21,29.63,39.5,291.67,175.03,0,10,115.22
2025-01,742296,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742277,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742244,163,110,0,12,1,159.67,163.24,83.02,76.64,212.99,208.33,0,4,516.79
2025-01,742231,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742205,7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742185,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742184,6,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742127,111,75,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742108,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-01,742087,4,3,0,1,1,-144.61,-144.69,-144.61,0.0,0.0,0.0,0,1,175.57
2025-01,742072,170,148,0,10,7,172.17,236.7,77.37,94.79,249.7,181.62,0,13,236.69
